review,label
"In high school I had an Adidas bag for club soccer that was this style. Being that I didn't know this brand I was skeptical but this bag is even better than my Adidas. The zippers are good quality and the backpack straps are EXCELLENT. Way more comfortable than my previous bag. Highly recommended. The inside zipper pocket is great for keys and headphones for the gym, the shoe pockets are great (size 10 sneaks fits good). Outside mesh pocket is usually meant for a soccer ball, but i use it for damp clothes after swimming etc. For $23, just buy it.",1
"Era muy muy pequeña, la devolvi",0
"Perfect size for espresso. Well packaged, very durable, highly recommended.",1
"Mouth and teeth feel really good and clean after using. Charged battery lasts a long time and the flosser is easy to store and travel with. It does leak a little though while using and a little difficult to grasp without slipping or accidentally turning off, but I should get use to holding it properly.",1
Extremadamente lenta. Tengo otras de meno capacidad que funcionan a la perfección. Pensaba que ésta sería igual. Me equivoqué. No muy recomdndable,0
It puts a lot of pressure causing pain. Put a folded hand towel on it for padding,1
Me encanto para una noche romántica.,1
el articulo es bueno pero te lo envian tal cual sin envoltorio a la vista y encima le ponen una pegatina que no puedes quitar sin romper la caja,0
Didn't hold phone at all,0
Velocidad de carga importante. Duración de la bateria en trabajos con hierba alta bastante escasa.,1
"I have adhesive stains from two-sided tape holding rugs on flat carpet. Used first time today on two section following directions. The stains are still in place. Did not work for me, unfortunately. They were a year old not new stains if that would make a difference, For those two stains I used up a half can.",0
I bought the product twice and both times within 5 minutes the piece broke in half with part of it stuck in door!,0
"Fatal...fue encenderla y ponerse a hacer cosas raras, abriendo ventanas, para bloquearse al final.",0
"Encaja bien, no es rígida del todo",1
"Ha quedado muy bonita, aunque montarla necesita maña y paciencia. Por dentro se aprovecha al máximo el espacio. He montado un estante arriba y el triangular, que deja la mitad de hueco libre, más bajo. De esa manera tengo dos estantes y siguen cabiendo el cubo, la fregona, el cepillo de barrer y el recogedor. Es verdad que la puerta se queda encajada y cuesta un poco abrir y cerrar, pero como escobero en un rincón del balcón hace la función perfectamente.",1
"De calidad muy muy mala, se lo puso un día mi hija y los tuve que tirar con agujeros en la entrepierna. Barato sí, malos también.",0
"We were skeptical in the beginning of the quality of the product but it blew our mind away! We have tried putting different kinds of food inside the bags and the bags worked really well, no leakage or tear or anything. At first it might be hard to close or open the bags, but it shows how tight the bags really are. Great product! Very satisfied! No more single use ziplock for us!",1
This was a gift to our kids in Alaska; and they were thrilled . Thank you so much for such a wonderful blanket.,1
He hecho una devolución porque la sensibilidad de mi pantalla fue muy mal. Por eso no fue satisfecha,0
Encaja a la perfección es firme y cumple con proteger el móvil.,1
I got one thin branch,0
"Como dicen en otros comentarios, el tejido no aguanto ni el primer día de uso. Los pantalones después de 5 horas de uso estaban llenos de bolitas blancas. Por el precio que tiene seguro que hay opciones mejores. No comprar",0
"Bonito, cómodo, nada voluminoso, muy exacto y no me ha dado ningún problema.",1
"Lámpara estupenda! Las calidades de la pantalla son estupendas, bonita elegante e ideal pra cualquier salón. Muy contento con la compra, totalmente recomendable",1
One works sometimes and the other one doesn’t work at all. Very disappointed. I bought these because my cat chews through regular cables. But I guess this won’t work either.,0
everything is working,1
"Muy mediocre,. No afila bien, mella los cuchillos",0
"El producto en si no esta mal, pero la entrega con SE UR fatal. Me llego 5 dias despues de lo que promete Amazon Prime, y encima dicen que no estabamos en casa. Increible.",0
They were beautiful but way to fragile. One cracked while putting gumballs inside and the second while washing at the end of the party. I am left with only one. Very disappointed.,0
"Made from foam, but I didn’t expect much for the price",0
This band is just what I needed. It is soft and breathes good enough to evaporate the sweat from my arm while running.,1
"So I buy this case thinking, dang rose gold tho. love it! But nah bruh! the screen protector had so many bubbles in it, I immediately threw it away. phone comes with a replacement kick stand. yea the 1st one broke after a week. dropped the phone once and the second kickstand broke! fml! few weeks later....i dropped the phone a second time and the case cracked in half. I gave the case a chance in spite of other bad reviews....dont be an idiot...dont be a rebel, JUST DON'T BUY IT. I've had the case 3 months and now looking for a replacement.",0
Bought on prime day. Arrived literally the next morning! It was like 18 hours between purchase and delivery! Love this stuff obvi!,1
Just put it together,1
Son preciosos y de buena calidad. Con un tamaño perfecto. No le doy 5 estrellas porque tardaron bastante en llegar. Por lo demas muy contenta,1
the book was too expensive. can buy it much cheaper. needed to go Amazon Prime because I was gifting it. check with other recovery sites and find the better price is my suggestion.,0
The item did not work well for us. It needed to be stronger.,0
"Pequeño, compacto y con buena calidad de audio. Recomendado.",1
"Los mandos no se acoplan bien,los botones situados en el volante no estan bien situados para el funcionamento y la pestaña que lleva no está bien colocada para apretar los botones del mando.",0
Not helpful for me. No results,0
"Very cheap plastic. I couldn’t get the drawers to open one at a time they all slid open when trying to open one. I even filled them up with items hoping they would then slide better, but it didn’t work. It is also very noice and squeaks when opening.",0
It is very sturdy and durable. Used it for 2 kittens.,0
"El ordenador es bonito y ligero pero extremadamente lento, no se cual es el problema si el ordenador o el sistema operativo wind 10.",0
"Really enjoyed this book . Fast paced, police procedural. The detectives are sifting thru materials and clues trying to find a serial killer, as well as dealing with serious personal problems. They aren't perfect, but that's what makes the story really good- they're only human. Well thought out, no useless filler pages.",1
"Me esperaba más, todo lo contrario a la mascarilla que es fantástica",0
"La batería tiene buena pinta, pero el destornillador que la acompaña no sirve para los tornillos de la Game Boy Advance SP, así que me toca comprar uno a parte y esperar a que llegue. El que viene en este pack es uno de estrella normal.",0
Totally got scammed. Worked for 10min. Thanks,0
came with the threads not tapped all the way for barrel nut. the handles seem sturdy enough but very poor quality.,0
"I really loved using this, when ever I travel outside the country without forgetting I carry this item.",1
"If you are making a dish that needs to be stirred, do it with ease or you will tear the liner thus defeating the reason for having one. It makes cleanup so easy and leftovers can be lifted right out of crockpot and placed into leftover dish. Love them. Would give them 5 stars if they could handle being stirred.",1
"Siempre me gustó mucho Agatha Christie. Tengo todas sus novelas que he leído y releído durante años. Muchos años después, he comprado un par de sus novelas en mi tienda Kindle y me han parecido malísimas. Habré evolucionado.",0
So much fun with the right friends.,1
Se ajusta perfecto y para proteger de pequeños golpes y roces va perfecto y color igual que en la descripción,1
Nunca llego el pedido y el vendedor pasa de todo no contestan,0
"Los cartuchos los detecta la impresora a la primera y funcionan bien. El grosor de la impresión es mayor que en los HP y a nivel de contraste y saturación son peor que los HP oficiales, usando tres tonalidades diferentes pero parecidas del mismo color, con los HP se puede ver la diferencia fácilmente mientras que con estos quedan muy parecidos, aún utilizando el perfil de más calidad de impresión. Sirven si sueles imprimir en calidad normal o borrador, si quieres alta calidad para imprimir fotos mejor usar los originales o buscar otra opción.",1
cheap quality doesnt work,0
"Cracked in two places after six weeks, email responses take at least a day for a response. Still working on a replacement after almost a week of correspondence...",0
Horrible!!! I ordered 12 sheets received 3. I do not recommend anyone to buy from this seller! It makes you choose a star I would say 0 stars and I will not buy again,0
"The best thing about these phones is the Bluetooth stays solidly connected to my Apple Watch. Unlike some other earbuds I’ve tried, these don’t skip at all. I’ve had no issues with the battery life... I’ve never had them run out while I’m using them. Sound quality... not great. The bass response is poor. It’s slightly better if you can keep the buds firmly inserted in your ear canal, but they seem to work their way out of the ear. They don’t fall off, but they back out. I think this is partially due to the small rubber tab that helps retain them to the outer ear. It’s angled slightly inward (toward the head), and this may put a tiny bit of pressure that gradually pulls the buds out as that rubber tab straightens itself.",1
"Plates arrived packaged well. No chips or cracks and the printing on the plates is done well, no flaws or messed up printing. With some plate holders these made awesome displays for my wife's rooster country kitchen",1
Worst purchase on amazon,0
This filter fits like factory and filters air better.,1
Material is cheaper than expected but ok for a crib skirt.,1
"The box was not inside a Amazon box, and was damaged. The waters were all scratched up.",0
My only disappointment is in the color. The Color online makes the pink seem vivid pink which is what I was looking for in the wristband. In reality the color appears more rose gold so don’t feel the product was true to color.,0
it is not working now. Last less than two years.,0
These baby bib are cute. They are soft to wear and water proof. Very easy to clean. My kid loves them.,1
Pros : colors and brightness Cons : use one time in fountain 2/4 lights water got into light,0
They aren’t what I need I won’t send them back it wouldn’t be fair . Sincerely Kristine Brown,0
Love the color ... but didn't fit.,0
"They don't adjust. There is a rough, plastic piece that either rubs on the ear or presses in on the head. I only wore them for 5 min 2x a day to walk dog and my head is KILLING ME! DON'T BUY! Will return mine!",0
"Great items, exactly what I expected!",1
Id put zero stars if I could. Every one of the balloons pooped before we used them. I had them in little pools with water and filled them up and they werent just deflated but actually popped before the kids came out to play. Dont waste your money.,0
"Venía la caja abierta, sin precintar. De echo la caja donde van los auriculares incluso estaba un poco sucia, con restos de algo que había estado pegado, y ya no está. Se oyen un poco mal, pero por el precio no puedes pedir mas. Son para mi hijo de 11 años, asi que no creo que duren mucho.",0
El libro no cumple mis expectativas por la edad de mi hijo es para niños más mayores por las historias que lleva el libro aún no es para él ( tiene 3.5 años) pero bueno sólo hay que esperar a que crezca Las ilustraciones son bonitas y toca situaciones de varias emociones y muy completas ( ya digo que complejas para edad temprana pero es cuestión de tiempo),0
The belt started to slip after a month,0
"It is too small, does not stay in my ear even with different ear buds supplied, the button is not easy to activate, it does not tell me how low much battery life is remaining on my phone. It just dies when battery is dead, I will be returning it do Amazon. The sound is fine but too hard to enjoy because of the above negative comments. Thank you for reaching out to me.",0
"Por lo general es buena compra. Llego en dos días y es fácil de montar. Pero le doy 4 estrellas porque no tiene prevista fijación de correas a camas de canapé de 1,50 pues las correas son muy cortas, aunque si es para un bebe pequeño el peso de colchón aguanta barandilla perfectamente.",1
Stinks like chemicals. I don't find that it is real leather.,0
"El producto da un pigmento practicamente igual al que se observa en el bote, perfecto para mezclar con resina epoxi",1
"Es un libro muy ameno, bien escrito y que te mantiene leyendo mucho tiempo sin perder en ningún momento el hilo",1
I had to cut away some plastic pieces before I could use it with my weed whacker.,1
"No issues in terms of working ""straight out of the box"". It was duller than expected in comparison to others that we got that were considered warm white. So we wished it was a bit brighter.",1
"When you order a product, you expect the product to be as described. They were advertised as CAP Dumbbells. However, the product received was Golds Gym dumbbells. If I wanted Golds Gym, I would have bought these from Walmart. I have a complete set of CAP dumbbells, with the exception of my one set from Golds Gym. Is the weight correct, yes. Due they perform, yes. I just expect to get what I paid for not something else. After reading a few other reviews, I see that others have had the same issue.",0
"Calidad media, apenas en la primera caida, normal teniendo niños alrededor, ya se ha rajado de punta a punta así que no vuelvo a comprarlo.",0
I work in a fiberglass factory on the furnace level. Wet this down to help cool me off. It works. I wear a hat over it and I dont have any issues so far. This is my first week with it. Only reason I havent put 5 stars is because Its so new.,1
No sirve para nada...,0
Pedí funda para un modelo y me trajeron una funda para otro diferente,0
"el producto es muy bueno ,pero el envasado interior es defectuoso, ya que durante el transporte se derrama un poco",1
Se aplican fenomenal y tienen un tamaño perfecto,1
"Queríamos una pulsera barata para una niña y no pedimos nada del otro mundo por el precio que tiene, pero la información en Amazon es que la batería dura 3 días y no llega a 12 horas. O la información no es cierta o está defectuosa. Intentamos proceder a la devolución pero los gastos de envío con los que hay que correr tienen un valor de casi el doble de lo que cuesta el producto con lo cuál nos la hemos tenido que comer.",0
"la verdad que son muy cutres... para una emergencia no estan mal, pero las he usado solo 2 veces y ya se estan deshilachando... la verdad que lo barato al final sale caro...",0
"Apenas tienen FOV, no son lo suficientemente buenas, ni para lo baratas que son. No son incómodas y se pueden ajustar, pero lo cierto es que no cumplen con lo que prometen.",0
Stay away! Our primary reason for purchasing was the mold-resistant claim. Item was used less than 10 times and started to grow mold. Not resistant to mold as advertised! Do not buy unless mold is not a concern.,0
"Venia solo con dos tornillos con las gomas de sujeción , y debería de traer cuatro, y venía sin el pegamento, no se si eso se incluía en el producto,",0
"Se cayó el móvil desde una altura de menos de 20 cm, y se rajó tanto el protector como la pantalla del terminal. No la ha protegido nada.",0
"Comprado para reemplazar un producto similar que habíamos tenido por muchos años. Este producto hasta la fecha está haciendo exactamente lo que esperábamos de él. Es un producto muy eficiente, estamos complacidos con la compra y no vemos ninguna razón por la cual no nos deba dar el servicio que esperamos de ella.",1
I thought this would fill cracks but the material is water thin like paint. It's also very yellow. This product is ineligible for a return so I could not recommend buying it.,0
"Se ve mejor en la foto, un poco decepcionada. La cadena de cuello no es trenzada, la pedí marrón y me llego negra. Muy finita. No me parece la misma calidad q en el anuncio",0
Strong looking and works great,1
So cute! And fit my son perfect so I’m not sure about an adult but probably would stretch.,1
"The fit of this shirt was great and flattering, but the material was so weird! It was loose and clingy at the same time, I don't even know how you do that. It came with tons of white marks on front, back and at the seams, either where the product was folded or stretched, it looked dirty. I have no idea if this will come out in the wash so I returned before finding out. Two stars for fit only.",0
"Muy bueno,todo perfecto,carga muy bien,aunque se calienta un poco,volveria a comprarlo",1
Fue entregado antes de lo esperado. Viene con todo lo necesario para el montaje. Es recomendado tener un atornillador automático ya que con un destornillador de mano es casi imposible por la fuerza necesaria para penetrar la madera. Calidad precio excelentes. Hay que barnizarla uno mismo pero por el precio no se puede pedir más. Muy contento con la compra. Super recomendado. La madera es de pino y de muy buena calidad. Se monta en 30 minutos entre dos personas.,1
"Una de las cabezas del dragón ha caído. Era un regalo para un colega mío, y, al cabo de unos días, una de las dos (aunque muy bien talladas y preciosas) cabezas se salió del brazalete. Nada que no se pueda arreglar con pegamento, pero, por favor, que os hubiera costado soldarlas.",1
Lleva poco tiempo no se como se desarrollará,0
"Evidently the 32"" is a rare commodity-I had been looking for a long time and went to Amazon. Success!!! Perfect shape and fit perfectly!!!!!! I didn't have to do anything but take the screws out of the old one and put the new one in-best Christmas ever!!! Thank you HVAC Premium",1
I plan to use these to make Christmas ornaments. The seem to be just what I wanted and needed for my project.,1
"Encantada con la compra. Además llegó antes de lo esperado, así que todo estupendo. Totalmente recomendable. Fue para un regalo y muy bien.",1
Funciona perfectamente pero no es impermeable le entra agua por las tomas usb,0
Loa recomiendo. Tamaño perfecto como para 12 meses.,1
"But maybe l an a snob. Being trained as an editor there is nothing in e-books that drives me crazier than typos, punctuation errors, incorrect words... For example 'he' instead of 'the'-those little things that autocorrect won't catch. One error of that type in a book: ""Okay, it happens."" Two: ""Geez!"" Multiples and l want to take and shake someone. Will l check out the next book in this series? Possibly. Will l continue with it if the editing is no better? Highly doubtful.",1
Product is hard to move and the gate panels are impossible to unsnap. Don’t buy.,0
Nice sound. It didn’t hurt the budget. Small enough to take anywhere,1
Well this is not really a review. I purchased these batteries trusting the reviews already left for these batteries. I am very impressed with the cases that come with the batteries. The cases come with a rubber seal beneath the covers. So far so good 👍,1
Mala no pésima calidad.. En menos de un mes se a roto por varias partes tal es así que la tengo pegada con cinta de doble cara,0
works good not for the kitty though she said it burned after a while,0
"lo he devuelto porque no se adapta muy bien a las piernas, no esta mal pero es dinero tirado",0
I like it the only thing is I think it. Would have been better if it was in book four.,1
"Vamos, pero muchísimo mejor de lo que esperaba! Bueno acabados, aluminio elegante y justo lo que necesitaba. Me ha quedado el estudio con el complemento perfecto. Le pongo ahí el iPad y es como tener el hijo pequeño del Mac. Me encanta.",1
"El producto perfecto, suelo utilizar esta marca siempre, pero en cuanto al servicio de entrega nefasto, me ponen que se ha entregado en el buzón de correo y me he encontrado los paquetes en el cajón donde se deja la publicidad, entre medias de folletos de publicidad y uno de los paquetes medio abierto, suerte que no es algo de mucho valor, pero si hubiera sido algo de más valor creo que no lo hubiera encontrado, me lo pensaré la próxima vez.",0
This is exactly what I was looking for! Thank you,1
"After a lifetime of using plastic toothbrushes, it's very weird putting a piece of wood into my mouth. They get the job done, but they're gonna take some getting used to.",1
Part worked initially but required modification for installation; didn’t last long.,0
No es lo que esperaba,0
My cat didn't want to chew it. I wasted my money.,0
"Though these technically serve their purpose, and are easy enough to handle, I personally wish these were not as transparent. Because they are so transparent, they actually are much lighter {individually} than the picture. You can see the covered Bingo card numbers right through these chips. I will look for some opaque (not transparent) colored chips.",0
I am not as happy with this screen protector I purchased 3 days ago and I got them today I am not as happy with this screen protector. After the initial its alot of bubbles and so blurry it so disappointing and I peeling of right away.,0
Arrived with a missing bolt...,0
Un equipo pequeño pero capaz de dar nueva vida a equipos de sonido obsoletos. Creo que le sacaré partido. Bien¡,1
Audio hiss and the lightning plug broke within a week,0
"Horrible after taste. I can imagine ""Pine Sol Cleaning liquid"" tasting like this. Very strange. It's a NO for me.",0
"Llego en su fecha y muy buena calidad. Lo unico que al ser montable totalmente y muchas piezas pequeñas,hay que ayudar a los peques.",1
todo correcto cumple con mis espectativas,1
"Perfecto, a mi hijo de 7 años le encantó y caben bastantes tarjetas. Buena opción de compra si gusta pokemon",1
Very nice harness!! I think I got the wrong size but that’s my fault. It worked very good with my large dogs since they like to pull me every where it was a lot more comfortable for them.,1
Después de un mes lo sigo esperando Asin q no aconsejo que compréis á este vendedor,0
Lasted a month and magnetic clasp wore out. It now comes apart and falls off. It’s too bad as I liked this one.,0
"Applied these rubbed then as much as possible , daughter woke up and most were on the floor . The color is wasn’t quite Rose gold . Bummer what a waste and can’t return",0
Great price. Fast delivery. Exactly as described. Love the extra batteries. Perfect.,1
"It does the job. But putting it into place, in the ground... it was very flimsy. 3 of the 4 broke on the stake no matter how we put it in.",0
"Todo perfecto como siempre, recibido por Amazon locker....un 10 por este servicio. Sin duda volveré a utilizar este método de entrega.",1
"I am not sure if I received a legitimate product. The diameter of the tube is not the same as the diameter of the scope. It looks cheap when installed on the scope. As far as function, I am sure it would serve the purpose just fine. However on a $1000 scope I want something that both looks and performs well. I contacted Amazon and their service was great with helping me get a refund.",0
"Really nice case. The only thing I don't like about it is the back side of the case as it does not wrap up around like my old case and presents a snagging potential. I have not had it happen yet, but it could.",1
El producto es excelente calienta muy bien y además son grandes y cubre toda la cama y es perfecta con sus dos dispositivos de encendido y apagado con tres niveles de calor,1
"GARBAGE!, JUNK!, WASTE OF MONEY! DOES NOT STICK AND YOU HAVE TO PRESS EXTREMELY HARD TO GET IT TO TYPE",0
Ya se estropeó pierde toda el agua,0
There are terrible! One sock is shorter and tighter than the other. The colors look faded when you put them on. These suck,0
This novel took my heart. If you’ve read Eleanor and Park you know your in for a whirlwind. It was everything I expected.,1
I love these! They are cozy and warm.,1
Eye shadow came in busted. Huge dusty mess everywhere.,0
"Worked nicely for 2 weeks but now it doesn't always charge. When it did charge, it was as fast as using a normal USB cable but usually 20-30 minutes slower than a fast charge cable directly plugged into the phone. I like the upright design of it but I recommend investing more money in a higher quality product.",0
Facilita adecuadamente el lavado del vehículo. Consume gran cantidad de detergente.,1
"Una basura, los tacos no enganchan y después de haber hecho 4 agujeros con una broca del 12 me ha dejado la pared destrozada e inservible",0
not received but shows delivered,0
"Parecía haber sido usado.La recibimos en un plástico corriente sin ningún tipo de información del fabricante ni instrucciones,y para colmo no se puede acoplar al carro de paseo.Nada recomendable.",0
La calidad está conforme con el precio. Para un uso puntual es válido. Hemos comprado 7 y hemos tenido que devolver dos unidades porque venían con uno de los 4 elementos faltante. No se revisa lo que se vende y como comprador no me gusta perder el tiempo en constantes devoluciones.,0
"The hem pulled off after one wear, and the slip is now unwearable. Pretty crap product.",0
Got these on a whim and I’m super happy ! High waisted and snug.... I’m a hard fit and I may have ordered to big but they still fit great!,1
"When I purchase this item I was thinking of my Sister n law who told me she was giving a IPhone X phone as a present! So I figure this is something that she can used! Then my daughter pop up the very next day and told me she had purchase the very same phone as Sister n law! So I decided to give my in law one and my daughter one! And I'm going to keep the 3rd one for myself, just n case I want to upgrade! The problem solved! Everybody is very happy with their screen protector! So am I!",1
Fantástica reacción del Capitán Jack Sparrow. Cualquier amante de la maravillosa saga cinematográfica debería tener este funko,1
Tea was not in their INDIVIDUAL boxes,0
Very comfortable . The heel gives enough ankle support.,1
I was very unhappy with the delivery - I ordered this on December 11 and was supposed to get this before Christmas since it was a Christmas present for my niece and it did not arrive until after Christmas which was very unfortunate.,0
Not enough support and the springs are glued inside and are coming loose!,0
Very hard to focus. Could not get clear picture..,0
"The DVD was delivered damaged. It is brand new, but the center piece was broken, so the DVD slid around and was scratched.",0
Buen precio. Lo he comprado para ahuyentar palomas.,1
"Esta bien pero es bastante completo, lo típico de las piñatas.",0
This traveling mirror I love it. Doesn't take room in my travel bag. I recommend everyone should have one.,1
"Buen olor, agradable y perdura en el tiempo. No puedo asegurar si se asemeja a otro conocido, como ponen algunos comentarios, ya que no conozco el olor de dicha colonia, pero huele muy bien y tiene un tamaño más que aceptable por lo que cuesta. Merece la pena.",1
Very soft and not too clingy. Still shows curves nicely though.,1
"Muy comodo para moverte por el menu de neflix en la consola, luces en las teclas! genial!!",1
Sujeta bien la bicicleta y es práctica,1
"Los primeros dos días me duraba la batería 12 hora, después uno días duraba 2 hora y ahora ya no enciende y recién la hecomprado no tiene ni tres meses de comprado y no sé cómo reclamar",0
"Es una estafa total, en el detalle del artículo te especifica pack de 12 bolígrafos color rojo, pero solo te llega un bolígrafo. Esto debería estar penalizado de alguna forma.",0
received it broken. would like a refund,0
Only worked for two months.,0
Tengo otras guirnaldas solares que me funcionan mucho mejor que esta. Este producto (al menos en mi caso) me ha dado mal resultado... la tengo a pleno sol durante la jornada (ocho horas como poco) y a penas dura encendida un par de horas o tres como mucho.,0
KIDS NEVER PLAYED WITH THEM AND THEY DO NOT KEEP A CHARGE!,0
Definitely a better look on the vehicle but I have noticed a significant drop of radio signal. I use the USB and Aux mainly so this isn't a major issue for me,1
"Las he usado en un viaje y ningun problema en el aeropuerto en los controles , ademas vienen en su bolsa transparente de plástico. Los queria de silicona para poder aprovechar el producto, ya que antes tuve otros de plástico duro y se terminan rompiendo cuando los usas dos veces. Es facil de meter el producto y luego lavarlos. Lo recomiendo.",1
La calidad no es muy buena tirando a mala. Por lo demás bien.,0
first of all there no strecth to the leggings and on top of that they are see thru they fit weird and are not comfty i return them dont waste your money on these,0
Funciona perfectamente. No he tenido ningun problema con la wiiu,1
he pedido dos veces este producto y dos veces me falto algo en la caja... y imposible de reclamar amazon no permite de contactar con el vendedor...,0
This case protects pretty well. Bought it for my son's 6x and he likes it.,1
I did not get my product yet. It was listed as a prime item with the standard 2 day lead time. It is scheduled to come tomorrow. That means it took a week to get. Not sure of the issue but that is the story. Hopefully it get's here tomorrow Thanks,0
Fácil montaje y muy comoda,1
"Estuve esperando mucho tiempo, pero infelizmente no me llego. Solicité la cancelación del producto.",0
Es el segundo que pido y no tiene que ver nada con el primero que me llegó. Mucho más corto y de otro color. Así que bastante descontenta.,0
Just take a stick out of the plastic and ur room is scented!! No need to burn a whole stick. Even if they need to be burned in the bathroom.,1
"Did not last over a year. My dog was able to take all the coating off exposing bare metal and having this crate rust. He was also able to bend and remove multiple bars over time and now has rendered this crate useless. If your dog has anxiety or likes to escape, get a better crate! Now I'll go spend $700 on a proper one as I should have in the first place.",0
"Excellent read!! I absolutely loved the book!! I’ve adopted 4 Siamese cats from Siri over the years and everyone of them were absolute loves. Once you start to read this book, it’s hard to put down. Funny, witty and very entertaining!! Siri has gone above and beyond in her efforts to rescue cats (mainly Siamese)!!",1
Un gran producto para inflar cualquier tipo de rueda coche moto patinete lo que Le heches fácil de utilizar y muy portátil.,1
"Son fuertes y funcionan perfectamente. He colgado la hamaca que compré en el Brasil. Lo único es que cuidadín, porque el corte del mosquetón de metal es súper afilado y me hice un corte profundo cuando colgué la hamaca por primera vez.",1
"Vendedor nada recomendable, envían los productos sin apenas protección. Me ha llegado con pines doblados.",0
Me gustan mucho como quedan.,1
"Calidad muy baja, tela muy fina y de tipo sintético. Los bajos sin rematar y sin pespuntes.Talla amplio y trae fonendoscopio y mascarilla de papel",0
"El tapón encaja bien en el desagüe, el problema es que el tornillo que lleva en la parte inferior no es de acero inoxidable y a los dos días de ponerlo se ha oxidado.",0
Dan a entender que te enviaran un par de cada color y despues recibes los colors repetidos y solo 4 colores y no puedes elegir. vaya un poco desastre.,0
Muy comodo y de buena calidad. Muy bien presentado,1
lost the one that came with the system. been using car motor oil tool for a year now but had to get one to make my life easier. bit expensive for what it is but it works.,1
Está bien calidad precio. Lo recomiendo.,1
These are pretty good and the price is right. But an inch of that four inches is not ridged so the biggest thing you can zip it around is about 7/8ths of an inch.,1
He adquirido la versión kindle y no se me descarga por ningún lado esto es una estada y no hay manera de contactar con el vendedor.no lo recomiendo para nada por lo menos esta versión,0
"Muy utiles para llevar los zapatos en maletas, mochilas...",1
Los peques conforme van leyendo van descubriendo animales nuevos. Le gustó mucho a mi bebe de un año. Lo recomiendo.,1
"Custom is what I expected, quality is good. My nephew loved it.",1
"Nice protector, but I question its longevity as it got a small chip on the edge within a day of application. It isn’t totally clear, but is anti fingerprint.",1
Easier to handle over standard style walkers although not as stable and secure. Hard to find the replacement guides for the bottom. Folds nicely and is very light weight.,1
"NEVER RECEIVED, seller will not reply....still states in transit!",0
Works for lighter posters. Don't hang anything heavy.,1
Great for so many of my recipes. It holds together nicely. Its a bit thinner than i thought.,1
"Super bright. The light color is excellent. Very smooth on the dimming, NO flickering. Very slight delay on startup, but not nearly as bad as some CFL bulbs. Only complaint is that they seem to only dim to about 50%, otherwise I would have given it 5 stars.",1
The product covered was a wireless mic receiver and transmitter. I covered ith with square trade for three years. After 1 1/2 years of use the product stopped working. I contacted square trade and within 24 hours my claim was duly attended to my satisfaction.,1
My wife loves this movie,1
"TURN DOWN THE BEEP, I CAN'T HEAR YOU OVER THE BEEP! Otherwise it's a neat speaker and the most stable at loud volumes without static or popping. Bass is solid. Would buy again if you Fix the BEEP! Wakes up the entire house at night, my neighbor can hear it!",1
"Funciona cuando quiere,hasta que ha dejado de hacerlo. Ya no plastifica en caliente, empezó a salir humo por un atasco del plástico. Ya no vale ni para pisapapeles, y no es que lo haya usado mucho",0
Es el lápiz original de Samsung. Funciona a la perfección. El diseño y modelo es el de Samsung.,1
Se ensucian muy pronto de negro,0
Muy decepcionado ya que con apenas uso se borraron los numeros y letras. Tengo otros iguales de esta marca con más usos y están intactos (comprados en tienda física). No lo recomiendo. En la foto de nuestra el comprado en tienda (izquierda) y el comprado aqui (derecha).,0
I wish i could give this a zero. I did nit receive the item and had to order another one from another supplier.,0
"Vacuum in hair clipper is genius. But the quality needs work. I used it three times in four weeks. After the third use, the clipper started to turn on and off by itself. It was like a ghost had taken over the item. Not sure if I got the lucky defective item or if the overall quality needs improvement. Luckily, it was three days before end of return period. Anyway - I think I would have loved this hair clipper. But I am not willing to spend $50-60 to test something with potentially minimal lifespan. Also - this just went up from when I bought it at $50 by 16%. If this lasted potentially 2+ years I might give it another try. But otherwise - $50 for a month of use is pretty steep.",0
"La tela, tinte y estampado son resistentes, pero el tamaño es muy grande, pedí una L por ser Slim y parece un xl.",0
"Compre este protector para el LG Q7 y no se ajusta como debe, podéis comprobar en las fotos como después de colocar los 2 protectores el resultado era el mismo, todos los bordes con aire y no se adhería correctamente. Lastima porque la calidad parecía buena y el tratamiento antihuellas muy eficaz.",0
"Great price, great selection. Will buy Levi jeans from Amazon from now on.",1
"It works but I have not checked it yet for RF interference with other electronics, radios, etc.",1
Fácil de montar y muy bonita,1
"This review is for Amazon directly rather than the product. The mailbox was damaged when arrived. The delivery box was fine, but the product packaging and the mailbox itself was damaged inside. Clearly someone at amazon fulfillment dropped the ball. Reordered. Return was easy.",0
"If you are going on a trip on rt 66 from east to west, buy this. To me, it is the visual version of a guide book. You still need state maps.",1
Runs small and thin material.,0
"Para cortar madera dura va muy bien, siempre y cuando se utilice como te aconseja el fabricante ó tus propios conocimientos como profesional.",1
Completely overrated. Did not meet basic expectation. A large area of cover cracked and shattered in my hand while I was sitting in my doctors' office using it. moisture and debris quickly became trapped under the cover. I replaced it a week later with an $8.00 protector that works great! Customer service was great.,0
